level,topics_num,S,E,free_energy,Renyi_entropy,levels,alpha,gamma,eta
5,494,-7.967761038935768,6.300903255187301,3942.3748564894563,7.996703562858937,6,10.0,5.0,1.0
6,923,-8.571748787272075,6.811449439903403,7918.535580092028,8.588433384047752,6,10.0,5.0,1.0
1,1,-2.2604999123311122,0.14610046084223255,2.4066003731733447,,3,20.0,5.0,1.0
2,12,-2.8910982238676604,1.2373042619439696,35.930482948355895,3.266407540759627,3,20.0,5.0,1.0
3,87,-4.674511184602981,3.1936276671337067,409.876100727593,4.766001171251081,3,20.0,5.0,1.0
1,1,-2.086018569503987,0.15216675825513803,2.238185327759125,,3,20.0,1.0,0.5
2,7,-3.1267953045446273,1.187424859825682,23.074991991638072,3.845831998606345,3,20.0,1.0,0.5
3,27,-3.513231517624922,1.6701150863394154,96.52736606221231,3.7125910023927813,3,20.0,1.0,0.5
1,1,-2.1462777610221835,0.14947337842166172,2.295751139443845,,3,20.0,0.5,0.5
2,6,-2.843293418360049,0.9139200829048308,17.973680593065126,3.5947361186130253,3,20.0,0.5,0.5
3,23,-3.83225931698741,1.9134032529119986,90.05536754362244,4.0934257974373836,3,20.0,0.5,0.5
1,1,-1.9798049327934222,0.14869244234775567,2.128497375141178,,3,0.5,0.5,0.1
2,14,-3.034377798171415,0.7530661712694645,43.23435534566927,3.325719641974559,3,0.5,0.5,0.1
3,46,-3.531368563841224,1.2526786020748895,163.6956325387712,3.6376807230838044,3,0.5,0.5,0.1
1,1,-2.472229736969217,0.05074217097776887,2.522971907946986,,3,0.5,1.0,0.1
2,24,-3.4556463135458944,0.9393391520100252,83.87485067711148,3.646732638135282,3,0.5,1.0,0.1
3,117,-3.8411915761795496,1.169875406834329,450.5892898198416,3.8843904294813933,3,0.5,1.0,0.1
1,1,-2.5919040949323136,0.034293429849487106,2.6261975247818006,,6,10.0,0.5,0.1
2,5,-3.0206525862564484,0.6584723371463899,15.761735268428632,3.940433817107158,6,10.0,0.5,0.1
3,14,-3.392598540326751,1.02472629117475,48.52110585574926,3.7323927581345586,6,10.0,0.5,0.1
4,44,-4.119230118752819,1.5335347003188684,182.77965992544293,4.250689765707975,6,10.0,0.5,0.1
5,123,-4.6893850269454305,1.9542686755560572,578.748626989844,4.743841204834786,6,10.0,0.5,0.1
6,332,-4.546200142080212,1.7582118956068806,1511.0966590662372,4.565246704127604,6,10.0,0.5,0.1
1,1,-2.5726927044951236,0.03112933552249982,2.6038220400176235,,6,10.0,5.0,0.1
2,22,-3.737823078179781,1.2236319303233454,83.45573965027853,3.9740828404894537,6,10.0,5.0,0.1
3,108,-4.638090864608181,2.012803180592845,502.92661655827635,4.7002487528810875,6,10.0,5.0,0.1
4,426,-5.711246438275741,2.8857160320383812,2435.8766987375043,5.731474585264716,6,10.0,5.0,0.1
5,1369,-6.590532729119954,3.631133010972702,9026.07043917619,6.598004707000139,6,10.0,5.0,0.1
6,3504,-7.52060229585307,4.518808863882627,26356.70925353304,7.524039181710831,6,10.0,5.0,0.1
1,1,-2.1166716956037788,0.19174888587180058,2.308420581475579,,3,0.5,1.0,1.0
2,5,-3.4468149586899064,1.6678048514404857,18.90187964489002,4.725469911222505,3,0.5,1.0,1.0
3,15,-3.991515215868881,2.1129334267756223,61.98566166480884,4.42754726177206,3,0.5,1.0,1.0
1,1,-2.2610646182284717,0.13473588821511742,2.395800506443589,,6,0.5,1.0,0.5
2,7,-3.2355570146096775,1.1405465825672219,23.789445684834963,3.9649076141391606,6,0.5,1.0,0.5
3,30,-4.397068873622462,2.615785046697193,134.52785125537108,4.638891422599003,6,0.5,1.0,0.5
4,68,-4.941688605053057,3.3897515036010772,339.42457664720894,5.066038457421029,6,0.5,1.0,0.5
5,149,-6.180239030860563,4.416806531467637,925.2724221296916,6.2518406900654835,6,0.5,1.0,0.5
6,283,-6.152778469166401,4.32549523541387,1745.5618020095055,6.189935468118814,6,0.5,1.0,0.5
1,1,-2.1861768979745295,0.16229918398542048,2.34847608195995,,6,0.5,5.0,1.0
2,11,-3.1454084871237944,1.250399092472825,35.84989245083457,3.584989245083457,6,0.5,5.0,1.0
3,89,-5.561173531758555,4.423060429392169,499.36750475590355,5.67463073586254,6,0.5,5.0,1.0
4,309,-7.1126337122487655,5.907143106912624,2203.7109601917814,7.154905714908381,6,0.5,5.0,1.0
5,753,-8.837514933529434,7.689699799278166,6662.338444746942,8.859492612695401,6,0.5,5.0,1.0
6,1578,-9.839404364023167,8.749830800715872,15535.329917229274,9.851192084482735,6,0.5,5.0,1.0
1,1,-2.1839083340489998,0.19174511222033064,2.3756534462693306,,3,20.0,1.0,1.0
2,5,-3.083004189432308,1.3470691444016123,16.762090091563152,4.190522522890788,3,20.0,1.0,1.0
3,20,-4.0335421579070765,2.3146153731553065,82.98545853129684,4.3676557121735184,3,20.0,1.0,1.0
1,1,-2.6440945288852298,0.030758827672681417,2.6748533565579113,,3,0.5,5.0,0.1
2,27,-3.321159706587277,0.7873820432648903,90.45869412112135,3.479180543120052,3,0.5,5.0,0.1
3,372,-4.242676312663911,1.42992411667641,1579.7055124276512,4.25796634077534,3,0.5,5.0,0.1
1,1,-2.2299221571124552,0.1822051325554518,2.412127289667907,,6,10.0,0.5,1.0
2,1,-2.1790396059477115,0.17399036749924052,2.353029973446952,,6,10.0,0.5,1.0
3,6,-3.1909730389359194,1.427227394909662,20.57306562852518,4.114613125705036,6,10.0,0.5,1.0
4,10,-3.7327318780797705,1.8552101141494308,39.18252889494713,4.3536143216607925,6,10.0,0.5,1.0
5,18,-4.028518842402404,2.5922006618330737,75.10553982507635,4.417972930886844,6,10.0,0.5,1.0
6,27,-4.88103704321857,3.2034615021518373,134.99146166905322,5.191979294963586,6,10.0,0.5,1.0
1,1,-2.591379985905641,0.06493239224803855,2.6563123781536797,,3,20.0,5.0,0.5
2,13,-3.2718511519290514,1.5379769813283828,44.07204195640605,3.6726701630338376,3,20.0,5.0,0.5
3,71,-3.4034944518333563,1.6629448087015002,243.3110508888698,3.4758721555552827,3,20.0,5.0,0.5
1,1,-2.494808306654029,0.07071034483563224,2.5655186514896613,,6,10.0,5.0,0.5
2,13,-2.826709290344514,0.9794719189982992,37.72669269347698,3.143891057789748,6,10.0,5.0,0.5
3,65,-4.6004857722736565,3.016579903403282,302.04815510119096,4.719502423456109,6,10.0,5.0,0.5
4,229,-5.880898854197238,4.24409714252482,1350.9699347536923,5.925306731375843,6,10.0,5.0,0.5
5,657,-6.907580532532069,5.353461276245561,4543.633871149816,6.926271145045451,6,10.0,5.0,0.5
6,1311,-7.744234633117544,5.971411391954985,10158.663015409054,7.754704591915309,6,10.0,5.0,0.5
1,1,-2.5174217311605904,0.10291743503348777,2.620339166194078,,6,20.0,5.0,1.0
2,5,-2.833166240160715,1.135125602913277,15.300956803716852,3.825239200929213,6,20.0,5.0,1.0
3,13,-3.683564097118397,2.0565467030281295,49.94287996556729,4.161906663797274,6,20.0,5.0,1.0
4,44,-4.586958933045291,3.0194355071682826,204.84562856116108,4.763851827003746,6,20.0,5.0,1.0
5,123,-5.8915714506442125,4.5339123118401545,729.1972007410783,5.977026235582609,6,20.0,5.0,1.0
6,316,-6.504458123754561,5.134785121135161,2060.5435522275766,6.5414081023097665,6,20.0,5.0,1.0
1,1,-2.571921595344975,0.03504283184998183,2.6069644271949572,,6,0.5,0.5,0.1
2,8,-3.1906350969990793,0.7495659274742498,26.274646703466885,3.7535209576381265,6,0.5,0.5,0.1
3,22,-4.021117647955791,1.585448200345798,90.05003645537319,4.28809697406539,6,0.5,0.5,0.1
4,56,-4.302322605488762,1.7329205627082034,242.66298647007892,4.41205429945598,6,0.5,0.5,0.1
5,130,-4.779890300205751,2.095379777462319,623.4811188042099,4.833186967474496,6,0.5,0.5,0.1
6,286,-4.572979804243567,1.7689146811397136,1309.6411386947998,4.595232065595789,6,0.5,0.5,0.1
1,1,-2.603504541392514,0.03217638421824932,2.6356809256107634,,6,20.0,1.0,0.1
2,6,-3.4360468969799403,0.8495701359097171,21.465851517789357,4.293170303557871,6,20.0,1.0,0.1
3,22,-3.8934176120348645,1.349924897733988,87.00511236250101,4.143100588690524,6,20.0,1.0,0.1
4,59,-4.757503962580758,2.074045623670663,282.7667794159354,4.875289300274748,6,20.0,1.0,0.1
5,148,-5.111994419150614,2.3288150953435833,758.9039891296344,5.1626121709498936,6,20.0,1.0,0.1
6,444,-4.656626820100994,1.781497396599552,2069.323805521441,4.671159831876842,6,20.0,1.0,0.1
1,1,-2.0812881917144623,0.19502362315869304,2.2763118148731554,,3,20.0,0.5,1.0
2,3,-2.4682068319615094,0.5784046029385276,7.983025098823055,3.9915125494115276,3,20.0,0.5,1.0
3,11,-3.751178239518832,1.8805140358264065,43.14347467053356,4.314347467053356,3,20.0,0.5,1.0
1,1,-2.409800997997229,0.11433592471559997,2.524136922712829,,3,10.0,5.0,1.0
2,9,-2.8364264385858724,1.140733714713351,26.668571661986203,3.3335714577482753,3,10.0,5.0,1.0
3,67,-4.058203345671005,2.648545417515893,274.54816957747323,4.159820751173837,3,10.0,5.0,1.0
1,1,-2.6602418730450346,0.02950317733249643,2.689745050377531,,6,20.0,0.5,0.1
2,4,-2.89393058547084,0.7005081539169491,12.27623049580031,4.092076831933436,6,20.0,0.5,0.1
3,7,-3.308963440043405,0.9648799169680872,24.12762399727192,4.021270666211987,6,20.0,0.5,0.1
4,20,-3.9807705684384596,1.383991257578599,80.99940262634779,4.2631264540183045,6,20.0,0.5,0.1
5,60,-4.187631275405535,1.4995007655416157,252.75737728987374,4.284023343896165,6,20.0,0.5,0.1
6,244,-4.17633135502992,1.3720394991875313,1020.3968901264881,4.199164156899128,6,20.0,0.5,0.1
1,1,-2.437491326255435,0.061748014628572545,2.499239340884008,,3,20.0,0.5,0.1
2,10,-3.7797559053058776,1.0905029850415566,38.88806203810033,4.3208957820111475,3,20.0,0.5,0.1
3,69,-3.341111520363139,0.7968711001377191,231.33356600519429,3.4019642059587394,3,20.0,0.5,0.1
1,1,-2.462509688212634,0.05778841888274588,2.5202981070953796,,3,10.0,0.5,0.1
2,16,-3.3067462557242457,0.7920474118984651,53.6999875034864,3.579999166899093,3,10.0,0.5,0.1
3,109,-3.652497404846538,1.0226930577368263,399.14491018600944,3.6957862054260135,3,10.0,0.5,0.1
1,1,-2.518395441071992,0.07333805779648753,2.59173349886848,,6,20.0,5.0,0.5
2,9,-2.9038478258120004,1.0745325516672266,27.20916298397523,3.4011453729969037,6,20.0,5.0,0.5
3,47,-4.245438927217558,2.404303793680413,201.93993337290564,4.389998551584905,6,20.0,5.0,0.5
4,170,-5.591204518457884,3.990414988324429,954.4951831261648,5.647900491870797,6,20.0,5.0,0.5
5,437,-6.731635219109474,4.92111368567039,2946.6457044365106,6.758361707423189,6,20.0,5.0,0.5
6,952,-7.103585001075391,5.385904511004812,6767.998825534777,7.116718007923004,6,20.0,5.0,0.5
1,1,-2.5742367089192038,0.06838654596613793,2.6426232548853417,,3,0.5,5.0,0.5
2,15,-3.032935265743384,1.2699499583200236,46.763978944470786,3.340284210319342,3,0.5,5.0,0.5
3,113,-4.082130814890331,2.3232194655492884,463.60400154815665,4.139321442394256,3,0.5,5.0,0.5
1,1,-2.15589240875706,0.1732697648539333,2.3291621736109933,,6,0.5,1.0,1.0
2,2,-2.7967044649414787,0.8801127407641466,6.473521670647104,6.473521670647104,6,0.5,1.0,1.0
3,8,-3.761840654455172,1.7013936805245564,31.796118916165934,4.542302702309419,6,0.5,1.0,1.0
4,14,-3.9908222694787425,2.4566810806701063,58.32819285337251,4.486784065644039,6,0.5,1.0,1.0
5,39,-5.35220846281943,3.5197318274086933,212.25586187736647,5.58568057572017,6,0.5,1.0,1.0
6,94,-6.0215839223683965,4.821434919322802,570.850323621952,6.138175522816689,6,0.5,1.0,1.0
1,1,-2.5971603488211406,0.06351107329645143,2.6606714221175918,,3,10.0,5.0,0.5
2,11,-2.6614673321072266,0.9096112466548033,30.185751899834298,3.0185751899834297,3,10.0,5.0,0.5
3,100,-3.8018448688071853,2.0770718797616046,382.2615587604801,3.861227866267476,3,10.0,5.0,0.5
1,1,-2.2710940333610443,0.12920009088774953,2.400294124248794,,6,0.5,0.5,0.5
2,4,-3.410563977131988,1.3546290150801414,14.996884923608093,4.998961641202698,6,0.5,0.5,0.5
3,9,-3.092059216952392,1.17149261190572,29.000025564477248,3.625003195559656,6,0.5,0.5,0.5
4,18,-3.50713960975231,1.8892962799057176,65.0178092554473,3.824577015026312,6,0.5,0.5,0.5
5,44,-4.679120330400172,3.0117734702469017,208.89306800785448,4.857978325764058,6,0.5,0.5,0.5
6,76,-4.898394160491126,3.1307379720142285,375.4086941693398,5.005449255591198,6,0.5,0.5,0.5
