level,topics_num,S,E,free_energy,Renyi_entropy,levels,alpha,gamma,eta
6,35,-0.6927448032659955,0.5637340396814214,24.809802153991264,0.7297000633526842,6,10.0,1.0,0.5
1,1,-1.6531829035616987,0.26363027137233236,1.9168131749340311,,6,20.0,1.0,1.0
2,2,-1.9222885904405442,0.3143359909383092,4.158913171819398,4.158913171819398,6,20.0,1.0,1.0
3,5,-0.4612079224989285,0.27992732423556843,2.585966936730211,0.6464917341825528,6,20.0,1.0,1.0
4,6,-0.6534113252484537,0.47126453630708215,4.391732487797804,0.8783464975595608,6,20.0,1.0,1.0
5,10,-0.4604319199078012,0.3101823653546458,4.9145015644326575,0.5460557293814063,6,20.0,1.0,1.0
6,17,-0.8650902183367036,0.7766513139130907,15.483185025637052,0.9676990641023158,6,20.0,1.0,1.0
1,1,-1.8763264548759084,0.21266064403529433,2.0889870989112027,,3,0.5,0.5,1.0
2,1,-1.6401993737307556,0.24329531341947416,1.8834946871502298,,3,0.5,0.5,1.0
3,3,-2.134155564178008,0.6352637460072086,7.037730438541233,3.5188652192706167,3,0.5,0.5,1.0
1,1,-1.924335674062269,0.1454876819126124,2.0698233559748815,,6,0.5,5.0,0.5
2,4,-1.8613468814498153,0.2683945458068336,7.7137820716060945,2.571260690535365,6,0.5,5.0,0.5
3,35,-0.5398712809691376,0.4648884058748307,19.360383239794647,0.5694230364645484,6,0.5,5.0,0.5
4,190,-0.3469872911094552,0.34073091064038025,66.26831622143686,0.35062601175363417,6,0.5,5.0,0.5
5,601,-0.1366434599818529,0.1351928500909471,82.25791229918454,0.1370965204986409,6,0.5,5.0,0.5
6,1402,-0.022314087016883467,0.022200618028919795,31.30655061569954,0.0223458605394001,6,0.5,5.0,0.5
1,1,-1.9117475774427524,0.22381042991233147,2.1355580073550837,,6,10.0,1.0,1.0
2,2,-2.46567684175421,0.9962064042532737,5.927560087761694,5.927560087761694,6,10.0,1.0,1.0
3,3,-0.9685472220457989,0.5357455882058928,3.4413872543432897,1.7206936271716449,6,10.0,1.0,1.0
4,3,-0.907914173227565,0.4213843159677046,3.1451268356503994,1.5725634178251997,6,10.0,1.0,1.0
5,10,-0.6694778181320162,0.5554891444176628,7.250267325737825,0.8055852584153139,6,10.0,1.0,1.0
6,24,-0.3835314257621415,0.3105559601526478,9.515310178444043,0.41370913819321925,6,10.0,1.0,1.0
1,1,-1.9280684144919529,0.20298771148626643,2.1310561259782195,,6,20.0,0.5,1.0
2,2,-2.4724216882654066,0.8622655181994553,5.807108894730269,5.807108894730269,6,20.0,0.5,1.0
3,2,-1.871013887041942,0.3297729030588462,4.07180067714273,4.07180067714273,6,20.0,0.5,1.0
4,3,-0.8224170507570714,0.3125680946477267,2.779819246918941,1.3899096234594706,6,20.0,0.5,1.0
5,6,-1.5284794250607414,0.9240905335441547,10.094967083908603,2.0189934167817207,6,20.0,0.5,1.0
6,7,-1.121671734517745,0.7146233424761079,8.566325484100322,1.4277209140167202,6,20.0,0.5,1.0
1,1,-1.9611449899678122,0.1564176585223252,2.1175626484901375,,6,20.0,1.0,0.5
2,3,-2.2188301015129968,0.6969356328041986,7.3534259373431885,3.6767129686715943,6,20.0,1.0,0.5
3,4,-2.586304829542825,0.9517712779171855,11.296990596088484,3.7656635320294947,6,20.0,1.0,0.5
4,7,-1.648082297434111,0.9582662018472448,12.49484228388602,2.0824737139810034,6,20.0,1.0,0.5
5,14,-1.3955595046136895,0.9917071842292019,20.529540248820854,1.5791954037554503,6,20.0,1.0,0.5
6,24,-0.43591113962913847,0.32503519044723583,10.78690254154656,0.4689957626759374,6,20.0,1.0,0.5
1,1,-1.8967755979365553,0.2051183266465074,2.1018939245830626,,3,0.5,5.0,1.0
2,3,-1.8797651254842873,0.42622901277549796,6.065524389228361,3.0327621946141803,3,0.5,5.0,1.0
3,25,-0.8651698567661178,0.7105263437893189,22.339772762942264,0.9308238651225943,3,0.5,5.0,1.0
1,1,-1.821063776200859,0.08069677817868004,1.901760554379539,,6,0.5,1.0,0.1
2,4,-2.414511596537716,0.3465346200536873,10.004581006204551,3.334860335401517,6,0.5,1.0,0.1
3,15,-1.1577362966089115,0.40541684777746395,17.771461296911138,1.2693900926365098,6,0.5,1.0,0.1
4,29,-1.0876231056043861,0.5396997002181425,32.08076976274534,1.145741777240905,6,0.5,1.0,0.1
5,66,-0.929483221831846,0.6211421213487518,61.967034762250584,0.9533389963423167,6,0.5,1.0,0.1
6,134,-0.9545903065559648,0.70076815195316,128.61586923045243,0.9670366107552815,6,0.5,1.0,0.1
1,1,-1.8841696323369344,0.15850345031815974,2.042673082655094,,3,10.0,1.0,0.5
2,4,-2.496723626292785,0.8842801378049157,10.871174642976056,3.6237248809920186,3,10.0,1.0,0.5
3,12,-1.483927717459591,0.78931397940891,18.596446588924003,1.6905860535385457,3,10.0,1.0,0.5
1,1,-1.907342283974836,0.20347502821428462,2.1108173121891207,,6,20.0,0.5,0.5
