level,topics_num,S,E,free_energy,Renyi_entropy,levels,alpha,gamma,eta
6,2568,-0.08980106974578485,0.08750521854394333,230.69665232571944,0.08987014114753387,6,0.5,5.0,0.1
1,1,-1.9465629971281173,0.06692404869190413,2.0134870458200216,,3,20.0,5.0,0.1
2,10,-2.7435057808942243,0.598277536538139,28.03333534548038,3.114815038386709,3,20.0,5.0,0.1
3,113,-2.6265647629588194,0.8520294122887808,297.6538476266354,2.6576236395235306,3,20.0,5.0,0.1
1,1,-1.7323737014861402,0.1899755845875199,1.9223492860736602,,6,10.0,0.5,0.5
2,1,-1.751309545875598,0.20902547806380692,1.960335023939405,,6,10.0,0.5,0.5
3,2,-2.6111689989211713,0.8215445655306711,6.043882563373014,6.043882563373014,6,10.0,0.5,0.5
4,3,-3.0394772646815893,1.2837237278369233,10.40215552188169,5.201077760940845,6,10.0,0.5,0.5
5,5,-2.8770492484072054,1.1330888472296807,15.518335089265708,3.879583772316427,6,10.0,0.5,0.5
6,10,-1.9197634303479632,1.0453701122466674,20.2430044157263,2.2492227128584776,6,10.0,0.5,0.5
1,1,-1.7528776816838476,0.16924502722778276,1.9221227089116304,,3,0.5,1.0,0.5
2,4,-2.1871191769195035,0.6169881478400576,9.365464855518072,3.121821618506024,3,0.5,1.0,0.5
3,11,-1.1465551280312862,0.6797951227063167,13.291901531050465,1.3291901531050465,3,0.5,1.0,0.5
1,1,-1.8781036012473096,0.15345462711924224,2.031558228366552,,3,10.0,0.5,0.5
2,1,-1.7860651562737804,0.16759458379442838,1.9536597400682087,,3,10.0,0.5,0.5
3,5,-2.3876256756197307,0.8866645423310313,12.824792920429685,3.206198230107421,3,10.0,0.5,0.5
1,1,-1.8813104452568892,0.20477878413487505,2.086089229391764,,3,10.0,1.0,1.0
2,4,-2.113011204765782,0.5642725251751197,9.016317344238248,3.0054391147460824,3,10.0,1.0,1.0
3,11,-1.4755209461899,0.9425603699140217,17.173290778002922,1.7173290778002923,3,10.0,1.0,1.0
1,1,-1.978692720404442,0.15042201344243833,2.1291147338468805,,6,10.0,1.0,0.5
2,3,-0.9152217072119607,0.3852825480419074,3.1309476696777896,1.5654738348388948,6,10.0,1.0,0.5
3,9,-0.2062787751623205,0.04062147083047984,1.8971304472913642,0.23714130591142052,6,10.0,1.0,0.5
4,17,-0.3266346440201788,0.26003995363963056,5.8128289019826695,0.36330180637391685,6,10.0,1.0,0.5
5,24,-0.31439490745459187,0.22174137565144653,7.767219154561651,0.3377051806331153,6,10.0,1.0,0.5
6,41,-0.433557194439445,0.3550298624159004,18.130874834433147,0.45327187086082865,6,10.0,1.0,0.5
1,1,-1.8870370178140903,0.20213800312803465,2.089175020942125,,6,20.0,1.0,1.0
2,2,-2.661274355603903,0.9134277212464871,6.235976432454293,6.235976432454293,6,20.0,1.0,1.0
3,4,-0.6056645671096432,0.3728609782320973,2.79551924667067,0.9318397488902234,6,20.0,1.0,1.0
4,6,-1.0048706512576848,0.7675874432773293,6.796811350823439,1.3593622701646877,6,20.0,1.0,1.0
5,7,-1.17854817191138,0.9117644378813394,9.161601641260999,1.526933606876833,6,20.0,1.0,1.0
6,12,-0.2742963577551684,0.20850044962657563,3.5000567426885962,0.31818697660805423,6,20.0,1.0,1.0
1,1,-1.7497438652676762,0.21638724053398767,1.966131105801664,,3,0.5,0.5,1.0
2,2,-2.5466536176292585,0.8934035309911397,5.986710766249656,5.986710766249656,3,0.5,0.5,1.0
3,5,-3.201996194179364,1.7486303682671271,17.758611339163945,4.439652834790986,3,0.5,0.5,1.0
1,1,-1.907342283974836,0.1481091939422197,2.055451477917056,,6,0.5,5.0,0.5
2,5,-2.068181951952891,0.4943817764581948,10.835291536222648,2.708822884055662,6,0.5,5.0,0.5
3,55,-0.8074653939867428,0.7308225494147828,45.141419218685634,0.8359522077534377,6,0.5,5.0,0.5
4,267,-0.19624027052119167,0.19109096448578441,52.58724319364396,0.1976964029836239,6,0.5,5.0,0.5
5,616,-0.022884906954392183,0.02259285956958875,14.119695543475173,0.022958854542236052,6,0.5,5.0,0.5
6,1179,-0.02392351249440822,0.02354301921102133,28.229364250118312,0.023963806663937447,6,0.5,5.0,0.5
1,1,-1.782825762446529,0.28070722760906414,2.063532990055593,,6,10.0,1.0,1.0
2,3,-0.8961632617009772,0.4110519515766203,3.099541736679552,1.549770868339776,6,10.0,1.0,1.0
3,8,-0.4400652513377719,0.3184054450462955,3.838927455748471,0.5484182079640673,6,10.0,1.0,1.0
4,15,-0.7374226153782292,0.6479820335263018,11.70932126419974,0.8363800902999815,6,10.0,1.0,1.0
5,36,-0.31778111635766576,0.29596848500870454,11.736088673884673,0.3353168192538478,6,10.0,1.0,1.0
6,52,-0.16419301483458562,0.15013492618527996,8.688171697583732,0.17035630779575944,6,10.0,1.0,1.0
1,1,-1.7968302251655865,0.2786754963445389,2.0755057215101256,,6,20.0,0.5,1.0
2,2,-2.6133928693706894,0.8853633334651263,6.112149072206505,6.112149072206505,6,20.0,0.5,1.0
3,3,-2.4163380810637505,0.6721857166710984,7.921199959862349,3.9605999799311746,6,20.0,0.5,1.0
4,6,-0.6367041009979835,0.47252705459054634,4.292751660578447,0.8585503321156894,6,20.0,0.5,1.0
5,10,-0.48995219637971643,0.3928315525299102,5.292353516327075,0.5880392795918972,6,20.0,0.5,1.0
6,18,-0.3887459180967316,0.34205529658632666,7.339481822327495,0.43173422484279383,6,20.0,0.5,1.0
1,1,-1.9404862598567092,0.1319214684066163,2.0724077282633253,,6,20.0,1.0,0.5
2,3,-1.9108894713527083,0.29879027555961246,6.031458689617738,3.015729344808869,6,20.0,1.0,0.5
3,8,-0.8114198123093399,0.39690167180245445,6.8882601702771735,0.9840371671824534,6,20.0,1.0,0.5
4,10,-0.5728618848658404,0.27390799766209034,6.002526846320495,0.6669474273689439,6,20.0,1.0,0.5
5,16,-0.41550885171052737,0.25881162667502183,6.90695325404346,0.460463550269564,6,20.0,1.0,0.5
6,27,-0.6628620645180828,0.4731181418581918,18.370393883846425,0.7065536109171702,6,20.0,1.0,0.5
1,1,-1.8445222715949656,0.18518529459974556,2.0297075661947113,,3,0.5,5.0,1.0
2,3,-0.8427157575087733,0.36376056741924023,2.89190783994556,1.44595391997278,3,0.5,5.0,1.0
3,31,-0.7025049119851505,0.6259223705667727,22.403574642106438,0.746785821403548,3,0.5,5.0,1.0
1,1,-1.8217360451337412,0.07248704269661181,1.894223087830353,,6,0.5,1.0,0.1
2,2,-2.1452462508721664,0.08583939687837011,4.376331898622703,4.376331898622703,6,0.5,1.0,0.1
3,9,-2.9092024315217198,0.7386289247409268,26.921450808436404,3.3651813510545505,6,0.5,1.0,0.1
4,29,-0.9888813685498375,0.50788046238216,29.18544015032745,1.0423371482259804,6,0.5,1.0,0.1
5,69,-1.0070087397768959,0.6530693159861993,70.13667236059202,1.0314216523616473,6,0.5,1.0,0.1
6,169,-0.8310107540338882,0.6408844513025586,141.08170188302967,0.8397720350180338,6,0.5,1.0,0.1
1,1,-1.619660211523055,0.19530475148654255,1.8149649630095974,,3,10.0,1.0,0.5
2,3,-2.97174781724141,1.2289528997268404,10.14419635145107,5.072098175725535,3,10.0,1.0,0.5
3,9,-2.8873849789509194,1.2143449208369725,27.200809731395246,3.4001012164244058,3,10.0,1.0,0.5
1,1,-1.9382169699267402,0.14659483879562887,2.0848118087223693,,6,20.0,0.5,0.5
2,2,-1.810867281674218,0.46710191229774717,4.0888364756461835,4.0888364756461835,6,20.0,0.5,0.5
3,3,-2.106806273259063,0.4668583377160678,6.787277157493257,3.3936385787466286,6,20.0,0.5,0.5
4,7,-1.115631575375871,0.670490514360331,8.479911541991427,1.4133185903319045,6,20.0,0.5,0.5
5,21,-0.5286425359114487,0.4150464343277836,11.516539688468207,0.5758269844234103,6,20.0,0.5,0.5
6,34,-0.3782715949823993,0.321590907941685,13.182825137343261,0.3994795496164625,6,20.0,0.5,0.5
1,1,-1.7915963237835297,0.10672819874048067,1.8983245225240104,,3,20.0,1.0,0.1
2,5,-2.4606956704611282,0.3018918913695942,12.605370243675235,3.151342560918809,3,20.0,1.0,0.1
3,42,-2.8705705016828866,0.6732295577013153,121.23719062838256,2.9570046494727453,3,20.0,1.0,0.1
1,1,-1.8030812736504267,0.0833294637495718,1.8864107373999985,,3,10.0,5.0,0.1
2,11,-1.9097761458460993,0.49089887649607866,21.49843648080317,2.149843648080317,3,10.0,5.0,0.1
3,117,-2.4169476513355974,1.026096690297145,283.80897189656207,2.4466290680738108,3,10.0,5.0,0.1
1,1,-1.9047814631131625,0.22368399448834064,2.128465457601503,,6,0.5,0.5,1.0
2,2,-2.6037916139305404,0.8908955103519749,6.098478738213055,6.098478738213055,6,0.5,0.5,1.0
3,4,-0.6013634852102526,0.31780001562742644,2.723253956468437,0.9077513188228123,6,0.5,0.5,1.0
4,7,-0.3072413897236459,0.2157992181567016,2.366488946222223,0.3944148243703705,6,0.5,0.5,1.0
5,10,-0.6610892082720431,0.5534125124945997,7.164304595215031,0.7960338439127812,6,0.5,0.5,1.0
6,15,-0.6037860588756016,0.5340160375509545,9.590806920684978,0.6850576371917841,6,0.5,0.5,1.0
1,1,-1.9228464705108013,0.06434953917870075,1.987196009689502,,6,20.0,5.0,0.1
2,8,-2.7366407171854297,0.6136109673706867,22.506736704854124,3.2152481006934464,6,20.0,5.0,0.1
3,49,-1.2936994073009274,0.6346338676623269,64.02590482540776,1.3338730171959952,6,20.0,5.0,0.1
4,234,-0.5971686578065691,0.45870295080025597,140.19616887753742,0.6017002956117485,6,20.0,5.0,0.1
5,769,-0.4411061296668016,0.3985765761189753,339.6091902898894,0.4421994665232935,6,20.0,5.0,0.1
6,2103,-0.11444954587629277,0.11010557513426993,240.79750055297797,0.11455637514413795,6,20.0,5.0,0.1
1,1,-1.9619183852113118,0.21794375936590782,2.1798621445772195,,6,10.0,5.0,1.0
2,3,-0.9862280391309758,0.5455036132585568,3.504187730651484,1.752093865325742,6,10.0,5.0,1.0
3,5,-0.17999435981916984,0.0512221820004771,0.9511939810963262,0.23779849527408156,6,10.0,5.0,1.0
4,6,-0.14786469441999958,0.0434498412987303,0.9306380078187277,0.18612760156374555,6,10.0,5.0,1.0
5,11,-0.4143371703261909,0.27478393571235915,4.832492809300459,0.4832492809300459,6,10.0,5.0,1.0
6,44,-0.44593164659475,0.42124889986563885,20.042241350034637,0.4660986360473171,6,10.0,5.0,1.0
1,1,-1.9143263226551759,0.22334092600840988,2.1376672486635857,,3,20.0,5.0,1.0
2,5,-2.634012156573425,1.1508486955406014,14.320909478407726,3.5802273696019316,3,20.0,5.0,1.0
3,17,-0.9330632019229095,0.6206888191606688,16.48276325185013,1.0301727032406331,3,20.0,5.0,1.0
1,1,-1.6152742395798008,0.1905928169448458,1.8058670565246466,,3,20.0,1.0,0.5
2,2,-2.6093195439830534,0.8526501176816693,6.071289205647776,6.071289205647776,3,20.0,1.0,0.5
3,7,-2.5502799597468404,0.8577084076688571,18.709668125896737,3.1182780209827894,3,20.0,1.0,0.5
1,1,-1.629322122434792,0.19226240137459938,1.8215845238093915,,3,20.0,0.5,0.5
2,4,-2.6004894645347814,0.9070626472437016,11.309020505382827,3.769673501794276,3,20.0,0.5,0.5
3,11,-1.9984123813977672,1.114237229351187,23.096773424726624,2.3096773424726624,3,20.0,0.5,0.5
1,1,-1.8136984934912983,0.11141297939817679,1.9251114728894752,,3,0.5,0.5,0.1
2,4,-2.388099496997939,0.4592342863232363,10.011632274314993,3.3372107581049977,3,0.5,0.5,0.1
3,31,-2.395445631134356,0.6956542183284513,74.9544687834935,2.4984822927831165,3,0.5,0.5,0.1
1,1,-1.8424604151944068,0.10623274878321129,1.9486931639776182,,3,0.5,1.0,0.1
2,7,-2.843184497290897,0.7144259944802016,20.61671747551648,3.436119579252747,3,0.5,1.0,0.1
3,37,-2.436199013335486,0.6535017232128609,90.79286521662583,2.522024033795162,3,0.5,1.0,0.1
1,1,-1.9496152696236957,0.06629475307840134,2.015910022702097,,6,10.0,0.5,0.1
2,3,-2.2307379990341127,0.24211368982628584,6.934327686928624,3.467163843464312,6,10.0,0.5,0.1
3,4,-2.146641275511331,0.18036812453002932,8.766933226575352,2.9223110755251174,6,10.0,0.5,0.1
4,13,-2.892671172747255,0.6986835622455771,38.3034088079599,3.191950733996658,6,10.0,0.5,0.1
5,41,-1.4839852455740352,0.7082996563761171,61.55169472491156,1.538792368122789,6,10.0,0.5,0.1
6,89,-1.5293152502964922,0.7636385103706549,136.87269578675847,1.5553715430313462,6,10.0,0.5,0.1
1,1,-1.9051468934114004,0.05857780566056206,1.9637246990719626,,6,10.0,5.0,0.1
2,14,-2.8072838778474614,0.6086288147081781,39.91060310457264,3.0700463926594335,6,10.0,5.0,0.1
3,105,-0.7707478220432181,0.5151225594009424,81.44364387393884,0.783111960326335,6,10.0,5.0,0.1
4,332,-0.4695818643637713,0.3937022399364331,156.29488120870852,0.472189973440207,6,10.0,5.0,0.1
5,893,-0.45113549840565914,0.41425876115954235,403.27825883741315,0.45210567134239144,6,10.0,5.0,0.1
6,2223,-0.064432554705538,0.06233803548116932,143.29590714589216,0.0644896071763691,6,10.0,5.0,0.1
1,1,-1.840060276891514,0.20464791959415185,2.044708196485666,,3,0.5,1.0,1.0
2,2,-1.9718319662562036,0.30162620415121894,4.245290136663626,4.245290136663626,3,0.5,1.0,1.0
3,8,-1.6458236855196882,0.8681321986801952,14.0347216828377,2.004960240405386,3,0.5,1.0,1.0
1,1,-1.9615316128220386,0.17054696392247126,2.13207857674451,,6,0.5,1.0,0.5
2,3,-2.1478829332837677,0.6016691289264301,7.045317928777733,3.5226589643888664,6,0.5,1.0,0.5
3,7,-0.4587317476357354,0.1998722678817821,3.41099450133193,0.5684990835553216,6,0.5,1.0,0.5
4,19,-0.22675817459996253,0.17778248529977517,4.486187802699063,0.2492326557055035,6,0.5,1.0,0.5
5,41,-0.34063600266468913,0.3168860088031407,14.282962118055396,0.3570740529513849,6,0.5,1.0,0.5
6,69,-0.40078938030263017,0.386408798247739,28.04087603912922,0.41236582410484146,6,0.5,1.0,0.5
1,1,-1.869601955991989,0.20891793493038313,2.0785198909223723,,6,0.5,5.0,1.0
2,6,-0.5704312116059393,0.21515722930717965,3.6377444989428156,0.7275488997885631,6,0.5,5.0,1.0
3,27,-0.1870959631728701,0.14763171260206875,5.199222718269562,0.1999701045488293,6,0.5,5.0,1.0
4,98,-0.2130669938619759,0.2057576930886888,21.086323091562328,0.2173847741398178,6,0.5,5.0,1.0
5,346,-0.0086520404988057,0.008585932263295648,3.002191944850068,0.008702005637246574,6,0.5,5.0,1.0
6,983,-0.0030393448163918294,0.003006544756737047,2.9906824992699055,0.003045501526751431,6,0.5,5.0,1.0
1,1,-1.8020916644652605,0.2086445809053532,2.0107362453706137,,3,20.0,1.0,1.0
2,2,-1.7951916863752637,0.3002935014881753,3.890676874238703,3.890676874238703,3,20.0,1.0,1.0
3,10,-1.4291760886031564,0.9974948976202017,15.289255783651766,1.6988061981835296,3,20.0,1.0,1.0
1,1,-1.9018628182102104,0.07666439717049761,1.978527215380708,,3,0.5,5.0,0.1
2,15,-2.0271878848175677,0.465735162300396,30.873553434563913,2.205253816754565,3,0.5,5.0,0.1
3,148,-1.7149611101111693,0.9174014210252508,254.7316457174783,1.732868338214138,3,0.5,5.0,0.1
1,1,-1.9681271750439577,0.1994159562898948,2.1675431313338525,,6,10.0,0.5,1.0
2,1,-1.7500568053422063,0.2814139386354598,2.0314707439776662,,6,10.0,0.5,1.0
3,2,-1.7690147190868204,0.2872293119302115,3.825258750103852,3.825258750103852,6,10.0,0.5,1.0
4,4,-2.9732533748033956,1.3822689295581618,13.275282428771744,4.425094142923915,6,10.0,0.5,1.0
5,8,-0.4133070008554214,0.29555333234165293,3.602009339185024,0.5145727627407177,6,10.0,0.5,1.0
6,11,-0.5591956188235341,0.39693141640998225,6.548083223468858,0.6548083223468858,6,10.0,0.5,1.0
1,1,-1.9033210758510557,0.13795516667540134,2.041276242526457,,3,20.0,5.0,0.5
2,6,-2.0501613977925444,0.4597084906363166,12.760676877391582,2.5521353754783163,3,20.0,5.0,0.5
3,57,-0.8243320876378138,0.6853119594685347,47.67224095482393,0.8512900170504273,3,20.0,5.0,0.5
1,1,-1.719237725217234,0.19141824339195238,1.9106559686091864,,6,10.0,5.0,0.5
2,3,-2.159756217589159,0.6445406842538384,7.123809337021315,3.5619046685106577,6,10.0,5.0,0.5
3,21,-0.30303875795122187,0.19900424246798518,6.562818159443644,0.3281409079721822,6,10.0,5.0,0.5
4,94,-0.2893316055965181,0.2640259819986242,27.461196908071326,0.2952816871835626,6,10.0,5.0,0.5
5,258,-0.14381721824659655,0.1349597053869729,37.239802013008884,0.14490195335801123,6,10.0,5.0,0.5
6,515,-0.09678191931524807,0.09268079048089355,49.93536923783365,0.09715052380901489,6,10.0,5.0,0.5
1,1,-1.8604726791037312,0.2262523680522871,2.086725047156018,,6,20.0,5.0,1.0
2,2,-1.8373242970726393,0.3377706664193221,4.0124192605646005,4.0124192605646005,6,20.0,5.0,1.0
3,30,-0.6074434389098072,0.5389481121893865,18.762251279483603,0.6469741820511588,6,20.0,5.0,1.0
4,178,-0.07439343494881503,0.06863755871651482,13.310668979605591,0.07520151965878864,6,20.0,5.0,1.0
5,437,-0.05326068584752991,0.05071909598927523,23.325638811359845,0.05349917158568772,6,20.0,5.0,1.0
6,679,-0.03576870263590033,0.03478307228449248,24.32173216206082,0.03587276130097466,6,20.0,5.0,1.0
1,1,-1.9280684144919529,0.08508795626011464,2.0131563707520677,,6,0.5,0.5,0.1
2,3,-2.4792123368337258,0.5121434740586697,7.949780484559847,3.9748902422799235,6,0.5,0.5,0.1
3,6,-2.359196594714894,0.3259377596063769,14.481117327895742,2.8962234655791486,6,0.5,0.5,0.1
4,19,-1.4152332377944565,0.7465510491972088,27.635982567291883,1.5353323648495492,6,0.5,0.5,0.1
5,31,-1.0687314619828783,0.6440194375433288,33.774694759012554,1.1258231586337517,6,0.5,0.5,0.1
6,64,-0.974366884809814,0.6432309196692945,63.00271154749739,1.0000430404364666,6,0.5,0.5,0.1
1,1,-2.116843058885259,0.05405453604685976,2.1708975949321188,,6,20.0,1.0,0.1
2,3,-0.9328517596417982,0.361391639524907,3.1599469184503017,1.5799734592251509,6,20.0,1.0,0.1
3,8,-1.2458492770702803,0.49644701279052134,10.463241229352763,1.4947487470503946,6,20.0,1.0,0.1
4,22,-0.8500018727088929,0.5314153577437221,19.231456557339367,0.915783645587589,6,20.0,1.0,0.1
5,51,-1.045762679709226,0.6160191472462095,53.949915812416734,1.0789983162483348,6,20.0,1.0,0.1
6,145,-1.481080244899221,0.8376422927559812,215.59427780314303,1.497182484744049,6,20.0,1.0,0.1
1,1,-1.8590755430050014,0.20216908237539197,2.0612446253803935,,3,20.0,0.5,1.0
2,2,-2.314181962746167,0.9184149174991416,5.5467788429914755,5.5467788429914755,3,20.0,0.5,1.0
3,5,-2.7145979409793677,1.0976183370143917,14.67060804191123,3.6676520104778074,3,20.0,0.5,1.0
1,1,-1.628213167511053,0.24107259905066186,1.8692857665617149,,3,10.0,5.0,1.0
2,2,-0.5516393093101721,0.09712924116580487,1.2004078597861492,1.2004078597861492,3,10.0,5.0,1.0
3,8,-2.842351066675755,1.1943750517292717,23.93318358513531,3.4190262264479014,3,10.0,5.0,1.0
1,1,-2.0662049022695004,0.06975486050343918,2.1359597627729396,,6,20.0,0.5,0.1
2,3,-2.3884945197168816,0.4545239633926849,7.62000752254333,3.810003761271665,6,20.0,0.5,0.1
3,7,-2.8250730894106844,0.6132284392585556,20.388740065133348,3.398123344188891,6,20.0,0.5,0.1
4,15,-1.8181111502468934,0.9772303991381461,28.24889765284155,2.0177784037743964,6,20.0,0.5,0.1
5,28,-0.9754285463952764,0.6191814756597778,27.93118077472752,1.03448817684176,6,20.0,0.5,0.1
6,73,-1.5661964983450483,0.7543021022208044,115.08664648140933,1.5984256455751296,6,20.0,0.5,0.1
1,1,-1.9165419808732596,0.0968428585889956,2.013384839462255,,3,20.0,0.5,0.1
2,2,-2.3122580924262337,0.7484241221279955,5.372940306980463,5.372940306980463,3,20.0,0.5,0.1
3,19,-2.7730725906770934,0.6539473076895782,53.34232653055435,2.9634625850307974,3,20.0,0.5,0.1
1,1,-1.721972873556628,0.10574756272685618,1.8277204362834842,,3,10.0,0.5,0.1
2,5,-2.8628537290022726,0.8597743722215492,15.174043017232913,3.7935107543082283,3,10.0,0.5,0.1
3,32,-2.887683255726861,0.7708277828582358,93.17669196611779,3.0056997408425095,3,10.0,0.5,0.1
1,1,-1.958828386615177,0.17144359258994274,2.1302719792051197,,6,20.0,5.0,0.5
2,5,-0.40134568811881166,0.09540125904506366,2.102129699639122,0.5255324249097805,6,20.0,5.0,0.5
3,7,-0.7334241662022248,0.38804585453504825,5.522015017950622,0.9203358363251036,6,20.0,5.0,0.5
4,17,-0.810656722767671,0.5445927066896844,14.325756993740091,0.8953598121087557,6,20.0,5.0,0.5
5,70,-0.5239695073040163,0.4731596955647548,37.151025206845894,0.5384206551716796,6,20.0,5.0,0.5
6,314,-0.214305208516955,0.20691927626374587,67.49875475058762,0.21565097364404992,6,20.0,5.0,0.5
1,1,-1.820727811138065,0.16169384120305344,1.9824216523411184,,3,0.5,5.0,0.5
2,7,-1.4516344942295332,0.5076096768616774,10.669051136468408,1.7781751894114013,3,0.5,5.0,0.5
3,43,-0.8861583063426628,0.7446707202421553,38.84947789297666,0.9249875688803966,3,0.5,5.0,0.5
1,1,-1.8931576489828796,0.1893923523029347,2.0825500012858145,,6,0.5,1.0,1.0
2,2,-1.7690147190868204,0.2581725477589495,3.79620198593259,3.79620198593259,6,0.5,1.0,1.0
3,6,-0.945511036998869,0.5440197043349004,6.217085926328114,1.2434171852656228,6,0.5,1.0,1.0
4,19,-0.17044739628799216,0.16880110351026212,3.4073016329821133,0.18929453516567296,6,0.5,1.0,1.0
5,46,-0.26882965443029616,0.2508945408699092,12.617058644663533,0.28037908099252296,6,0.5,1.0,1.0
6,99,-0.03049353433318853,0.030079753634429433,3.048939652620094,0.031111629108368306,6,0.5,1.0,1.0
1,1,-1.7410210685273226,0.19998560709354715,1.9410066756208697,,3,10.0,5.0,0.5
2,5,-2.5859437535324026,0.860112864112414,13.789831631774428,3.447457907943607,3,10.0,5.0,0.5
3,38,-0.6455944896564392,0.4637586481304391,24.996349255075128,0.6755770068939224,3,10.0,5.0,0.5
1,1,-1.9431402898506152,0.14802117041155483,2.09116146026217,,6,0.5,0.5,0.5
2,3,-2.0816375298945617,0.5328813183620574,6.7777939080457426,3.3888969540228713,6,0.5,0.5,0.5
3,5,-1.1996854941472042,0.36275581108141497,6.361183281817436,1.590295820454359,6,0.5,0.5,0.5
4,9,-0.745324085212928,0.4709631135926467,7.178879880508999,0.8973599850636249,6,0.5,0.5,0.5
5,16,-0.6513010736500716,0.5315606892337519,10.952377867634898,0.7301585245089932,6,0.5,0.5,0.5
6,28,-0.534730189101188,0.4731623541283147,15.445607648961579,0.5720595425541325,6,0.5,0.5,0.5
